ad_budget,impressions,ctr,clicks,cpc,time_on_site,user_engagement_score,device_score,clusters,agg_clusters,db_clusters,ms_clusters,PC1,PC2,PC3,SVD1,SVD2,TSNE1,TSNE2,KPCA1,KPCA2,MDS1,MDS2,NMF1,NMF2,nmf_clusters
7983.666252267016,44222,0.0187877304436901,748,11.344641771018749,524.7031771026011,31.31917324910293,1,2,2,0,3,-3.6966088059912,0.4204837229827164,0.3318161978208937,-3.6966088059912026,0.4204837229827169,-18.76337,-0.16598116,0.790975628801211,0.07688825950061151,1.7524356710762874,3.473870793565007,0.0,0.9607353887004952,1
42963.61520429958,569823,0.0436961045092246,22093,1.6594332388756312,350.4040613765759,61.279922078729655,3,0,0,2,0,1.909594346666025,1.6950056778495477,0.7145684469259459,1.9095943466660263,1.6950056778495484,14.276443,32.83751,-0.3738442890420558,0.4728956432605405,-2.477819988891483,-1.2309335591303525,0.2537775828270086,0.0,2
28728.131554816064,232960,0.0320030474603225,8253,4.257799459421562,170.09698108575486,53.1806402994061,6,1,3,3,2,0.1862534754301013,-0.4508341686449942,-1.075031076451351,0.186253475430101,-0.4508341686449944,0.77154577,-38.803894,-0.09452724007634754,-0.19994350607303882,0.28962306233381274,-0.21012540533223822,0.12731908918330434,0.03217127783724286,3
27018.499357521177,239140,0.0277121249388557,7224,4.265886347062763,186.93014584241524,45.38919470365954,6,1,3,3,2,-0.1470288036917183,-0.7735353224266772,-1.0093907976198504,-0.1470288036917187,-0.7735353224266776,-1.1480517,-37.21792,-0.007108946143625813,-0.2688076613929196,0.767638267373884,-0.08459179600700076,0.12957559677402372,0.0793764559899366,3
6216.51449821943,49174,0.0208677054975403,992,6.620486145343013,466.7334019922004,36.401730311235006,3,2,2,0,3,-2.97646474890458,0.0192300229063046,-0.393396795340355,-2.976464748904581,0.0192300229063045,-23.585258,11.03167,0.7185275890343867,0.039301420332112154,1.1785038022895622,2.844848692199576,0.036899888846448015,0.8791509837480023,1
26970.93698728776,288373,0.023286358214067,7559,4.100351782367484,117.57786800758802,28.22751767232382,6,1,1,3,2,-0.1309112700396369,-1.6092198337435444,-0.8319279256120049,-0.1309112700396374,-1.609219833743545,-8.068883,-32.48908,0.0066432781720312415,-0.3723208481244449,1.6290286868371415,-0.5224913157417439,0.34027986391303827,0.04384405060976667,3
42171.98306666826,637520,0.0389675146360485,25347,1.709556122750603,172.39453060840512,22.57630461359439,7,3,0,1,1,2.7226618021031803,-1.0843457772250686,0.8934077954977359,2.7226618021031825,-1.0843457772250693,27.255394,-5.081654,-0.4124316425974816,-0.44111441451251115,-0.6312078557112504,-3.1189005615670347,1.1435576561479617,0.00895980493975319,0
37403.61496548413,603114,0.041429618451768,25098,1.4701973625952631,151.6039598217073,31.65903340301784,6,3,0,1,1,2.5284339192589416,-0.6276042607548481,0.7491934176442442,2.528433919258943,-0.6276042607548483,23.408815,-6.3108635,-0.4490338419374537,-0.3753963349387582,-0.638937929440955,-2.718649019165602,1.0498971721330206,0.01129109251079623,0
39778.03016645823,443778,0.0408342682283834,15841,2.034530249765225,387.5124681573303,74.92412391765895,3,0,1,2,0,1.0911528436160245,2.051025771346305,-0.0291186620382832,1.091152843616025,2.0510257713463056,9.647227,28.654924,-0.35792688202181994,0.6835666584862671,-2.3342991538457993,-0.11457793137563742,0.023021753946190597,0.0,2
37095.35303016767,416327,0.0430571488516948,16665,1.9943953938467047,357.67978262084733,76.57304910699993,3,0,1,2,0,1.136395529464842,2.037812652259161,-0.071615725519998,1.136395529464843,2.037812652259162,5.8037286,31.859465,-0.3629919914653729,0.6820402168939069,-2.3281355418758136,-0.1916339626791007,0.017877949361945148,0.0,2
34293.793585150495,365166,0.042065786828226,13939,1.926198222342184,433.6496713668991,75.89540782436521,2,0,1,2,0,0.4766892684489277,2.415234359455419,-0.0244656710172791,0.476689268448928,2.4152343594554204,4.4640107,42.397503,-0.27468786122946,0.7059066310091959,-2.4303743952999666,0.6242537767627844,0.0,0.08321752450334009,2
38307.05257781799,391693,0.0450992317344224,15071,2.1791602909936025,385.8881359936621,83.813467807761,3,0,1,2,0,1.0979486270080898,2.4000380419246627,-0.2222955288563823,1.0979486270080905,2.400038041924664,-1.719575,36.66295,-0.33236896686607853,0.7233383823969,-2.696296979780176,0.07121856513321306,0.0,0.0,2
8765.596221918899,31798,0.0178237100929508,509,16.85257996233964,492.8203881662794,38.08746452751872,2,2,2,0,3,-3.825649068284068,0.1837736956700589,0.396279236336844,-3.82564906828407,0.1837736956700593,-36.010063,2.535439,0.7938804788265292,0.06927191314873621,1.549616329795439,3.668458008751853,0.0,0.959522892843265,1
40783.0161374159,405143,0.0432015872121829,15805,2.2413937173191627,360.5041630568752,81.48388249942332,3,0,1,2,0,1.2085146484882958,2.231522895881944,-0.2242962140649048,1.2085146484882967,2.231522895881945,0.021527894,36.74757,-0.3512945968835301,0.7062236484607956,-2.5571451411486286,-0.2215530657599456,0.0,0.0,2
39502.27787274638,462975,0.0424466845664298,21243,1.89829621126466,87.19359138064056,16.207657892311843,7,3,0,1,1,2.344481951954084,-1.5118457276509216,0.4462924197228518,2.344481951954085,-1.5118457276509227,31.711195,-10.398251,-0.38944776187525015,-0.4935209058668155,0.5697983395781048,-2.9101114731998208,1.1364585272739776,0.006457849850919164,0
29163.441511496687,321979,0.0266837299092217,9782,3.2612433840402955,172.28755952494447,40.02384666376989,5,1,1,3,2,0.1062783613157607,-0.7054778631768023,-0.682767562364004,0.1062783613157605,-0.7054778631768024,-14.273981,-33.99576,-0.07724415030149782,-0.2657469468682926,0.4825120070930625,-0.2883843384106106,0.27044316337823504,0.040502204498601084,3
11394.389157315298,57366,0.0200250100232938,1059,10.942003757868624,466.897040694587,35.06017385166204,2,2,2,0,3,-3.195073957792639,0.197375472236499,0.0431103445685065,-3.19507395779264,0.1973754722364991,-25.483881,6.674381,0.8117243266318894,0.06015882162386719,1.087996424323664,3.0808300686549766,0.011523058488236296,0.9116531973005912,1
13548.59917485936,92736,0.0263840181842366,2443,5.463469900877287,452.325039652006,33.56893473473177,1,2,2,0,3,-2.5327713673773955,0.6420605794631978,-0.0266640965178323,-2.5327713673773977,0.6420605794631983,-18.996563,5.148934,0.6139588193743485,0.08377914681002524,0.22432552605765582,2.8488434041583215,0.040654327884842814,0.8315592482090837,1
10760.70197983746,41014,0.0195775004766917,748,14.81391469620308,425.1322950209236,22.062090811125096,2,2,2,0,3,-3.4732501647184124,-0.3948962760859665,0.4710326475869505,-3.473250164718414,-0.3948962760859664,-32.718994,-0.3472923,0.8175926336313166,0.04683192128052767,1.868807858385727,3.1074152512204836,0.0403090141851746,0.916607661478495,1
35727.86041998232,461255,0.0466788350403412,17861,1.6799563255981322,334.6911764495923,65.6113368385459,3,0,0,2,0,1.4003530229682333,1.7447254332123332,0.3032872641212841,1.4003530229682342,1.744725433212334,5.0190315,30.045076,-0.37786449227545843,0.5718917172955512,-2.193838973560084,-0.7132240445033063,0.15654293664291116,0.0,2
38368.27708290647,573177,0.0406312501641582,25086,1.5796140657842972,98.81415856506516,22.562513742903896,7,3,0,1,1,2.6644435027357565,-1.3182278510387566,0.6554519768962325,2.6644435027357583,-1.3182278510387575,28.45916,-3.1924345,-0.42385324967120536,-0.4924976402857635,-0.16099882896761689,-3.1150843120223346,1.1571987347708663,0.0,0
11663.32019213369,56070,0.0182748134453681,992,12.604388859858744,472.5357581247181,35.447321871944816,3,2,2,0,3,-3.228150476788521,-0.0848004908718419,0.0337040437455007,-3.228150476788524,-0.0848004908718418,-29.238657,11.951868,0.80708081334567,0.04441070410953897,1.7248538965731495,2.813338589118986,0.03502672106660343,0.9138082565832539,1
33876.80032665677,286337,0.0305265543141058,9411,4.127956149184296,170.13927641513965,42.92708111451672,6,1,1,3,2,0.4362197198016363,-0.722096752732197,-0.7872493732404484,0.4362197198016362,-0.7220967527321974,-5.799618,-39.883358,-0.15607995745354106,-0.29050016272125756,0.5006413915516605,-0.6386201491361634,0.32683791894667247,0.0,3
28289.68685669793,252463,0.0303370033419384,8774,3.582220090717509,180.4429834818849,47.80691715752715,6,1,3,3,2,0.1640102999645772,-0.6164020251326955,-0.9718991557566456,0.164010299964577,-0.6164020251326958,-1.8083892,-39.168457,-0.08936403878554938,-0.24877600836574557,0.48527332315623645,-0.308269744464931,0.14589877212357763,0.03998303599426723,3
26227.21908236172,199575,0.0264731280421338,5896,4.966190702921566,255.1712926589768,40.7799843681697,6,1,3,3,2,-0.565096877654714,-0.7657045201979211,-0.860776855780208,-0.5650968776547147,-0.7657045201979216,-1.6322217,-30.776096,0.10407929506408649,-0.2338129487944519,0.9470921469896133,0.3125680985872983,0.09385674867999891,0.16297848383492722,3
6361.455467414885,17817,0.0185146647940632,324,21.146671712441503,514.6684853299297,23.765720240374268,2,2,2,0,3,-4.26648222674784,-0.2461432999582225,1.0754478919473869,-4.266482226747843,-0.2461432999582223,-39.565655,-0.5399543,0.7068655869535257,0.06712170506611445,-0.4652151519608734,4.384745851590218,0.0,0.9720175127119156,1
26115.45583941725,270426,0.0263151076629469,8051,3.79483966832168,173.29084463411823,34.65213988643672,6,1,3,3,2,-0.1219464014924987,-1.169496944922294,-0.7906680206979119,-0.1219464014924991,-1.1694969449222945,-6.194696,-34.853165,-0.005181778659944552,-0.3413988373662012,1.1246148189552025,-0.3142615015880926,0.17490656535314447,0.08323609976348954,3
40731.5782284638,769124,0.0406519059457938,30664,1.3502253936276838,109.04120815814578,15.234819843052424,7,3,0,1,1,3.379692164336434,-1.4229547269657157,1.404853643318587,3.379692164336437,-1.4229547269657163,21.15505,0.94621533,-0.3113836365418627,-0.3847603343540044,0.2508427874542412,-4.102924992247901,1.2276664055184638,0.0,0
41916.28406281323,553334,0.0400302483220242,19784,2.0215904774438203,365.95852651306205,96.39794055880544,3,0,0,2,0,1.6827361073235008,2.653865603688625,-0.1724535165367381,1.682736107323502,2.653865603688626,10.061913,36.187828,-0.2848014458848254,0.6337009106215753,-3.316935602000307,-0.7124059928893908,0.08473718033177818,0.0,2
32810.2742542217,385992,0.0407068967432941,14557,1.890615162405044,390.3117117706932,59.51378822065851,3,0,1,2,0,0.5989444644672921,1.5060103729063992,0.1562339919474461,0.5989444644672925,1.5060103729063998,7.5654845,24.44616,-0.29819862518826434,0.5286956092207931,-1.6155945749867942,0.1417529914327053,0.040418095060190604,0.02018598547384062,2
35575.29131031889,516342,0.0396877092744856,20669,1.6198763537982572,83.4684149172952,18.35255877057524,7,3,0,1,1,2.2150131108265585,-1.5715676063322848,0.3839563984253452,2.2150131108265603,-1.5715676063322856,34.13643,-10.556975,-0.39934408327396853,-0.5193706969041321,0.4166309709892408,-2.773648747932738,1.1244350638889118,0.004588269733826549,0
40060.29288298616,570338,0.0454431840377522,26526,1.7238152849918935,73.32096331101948,21.75633115394524,6,3,0,1,1,2.8797598793113397,-1.022502132989047,0.8956184719353832,2.879759879311341,-1.0225021329890474,20.15391,-5.860232,-0.39557802467709596,-0.41785761407645194,-0.5345687617247716,-3.320092353271097,1.1202164533909074,0.0,0
33918.31778733982,495424,0.0396394397619732,20722,1.762788864849372,169.2806952433821,18.900389058271465,8,3,0,1,1,2.0722789373390724,-1.558909106305108,0.4581179861779972,2.072278937339074,-1.5589091063051093,33.30655,-14.359786,-0.37568643450128564,-0.49316546627863533,0.6101374947869197,-2.722480055747182,1.1136066330068093,0.03508766658079656,0
27324.539803426866,213184,0.0263290150828675,6363,4.930422145169019,154.6622199237685,33.36533772097473,6,1,3,3,2,-0.309951962523684,-1.281079462151271,-0.9023640939420104,-0.3099519625236846,-1.2810794621512716,-5.1427526,-31.834215,0.041411896363656706,-0.33920362410839083,1.3147188350977241,-0.16939747209595438,0.1600347658145616,0.09805215067070717,3
38505.208583470885,604166,0.0380499084180446,23293,1.842065724772618,109.59633055391524,24.47325454428904,6,3,0,1,1,2.382901236227077,-1.0622607484401163,0.6560536324555984,2.3829012362270787,-1.0622607484401168,23.577934,-9.789698,-0.4280562511353102,-0.45218587821259637,-0.23855548917412117,-2.763357372877248,1.0865232316370854,0.012295078995742783,0
38293.7627025011,507565,0.0427989809206444,18978,1.669146595949889,329.3886330170475,85.57847391619389,3,0,0,2,0,1.5805687247957962,2.251765762396364,-0.0930605561947931,1.5805687247957976,2.251765762396365,8.567966,35.06729,-0.34937434183077654,0.6633854870284214,-2.762135391074271,-0.6925669900196748,0.10490901484575295,0.0,2
37701.63481063464,565458,0.040163209623292,23472,1.6258986734312948,171.86241370277162,9.978854573129183,7,3,0,1,1,2.3280980878931805,-1.4944257869733666,0.9828651933643774,2.328098087893182,-1.4944257869733677,29.264006,-8.099824,-0.3829212455924191,-0.47512917954008066,0.3439437118665547,-3.097538502414845,1.155590438418218,0.04257641533120813,0
42131.42243543443,682906,0.042296496057047,29500,1.4835126079597023,187.6408806611266,19.191919011233622,7,3,0,1,1,3.110467143087998,-1.0219822299349668,1.3445872072036704,3.1104671430880004,-1.0219822299349677,23.323372,-0.6142971,-0.36329841599079044,-0.39209957085934466,-0.19658437442142696,-3.735266544045443,1.17359562721575,0.007794683847607928,0
29031.84243770053,298698,0.0280250733611677,9761,3.37345282962224,164.2702459053963,44.297284632657416,5,1,1,3,2,0.1334151500449352,-0.5727102127244145,-0.7874556804717309,0.133415150044935,-0.5727102127244145,-14.994286,-33.790485,-0.08848346461477917,-0.23727718581693333,0.4058014230637755,-0.263484517302189,0.25148679181168093,0.033864352695917165,3
38014.422147058096,560937,0.0433877222289458,24959,1.4273088050770892,50.692084650338735,22.990767044849,7,3,0,1,1,2.8375855447156884,-1.379467390962254,0.5646232698849538,2.83758554471569,-1.379467390962255,28.777802,-1.6681719,-0.4031218612011029,-0.4796965489755455,-0.0750943318010916,-3.311115424678837,1.1711852435750814,0.0,0
41943.99902245413,711340,0.0366073412827656,27414,1.5032900297004077,100.0514229193189,22.127467173829764,6,3,0,1,1,2.8902842690033035,-1.127213006975219,0.990508915862548,2.890284269003306,-1.127213006975219,19.929968,-0.75452733,-0.3649953985896607,-0.4029838884594436,-0.20454968604318335,-3.5513735433652758,1.1327312997737622,0.0,0
42716.46996803132,554335,0.0414563226234134,20571,1.7335270011809012,446.4121176884688,75.40177035344391,2,0,0,2,0,1.4348734962345984,2.5746471099162225,0.590628705972002,1.4348734962345997,2.574647109916224,12.294416,36.340767,-0.3024796859353352,0.6551558803015406,-3.1565309194663413,-0.565211850323443,0.08727959996824686,0.0,2
8668.778640312717,40265,0.0224260665399911,862,10.50988268148994,392.3655613493066,25.146971451844248,2,2,2,0,3,-3.107518852727827,-0.2864080476468318,0.0756850948549728,-3.107518852727829,-0.2864080476468318,-23.505348,0.34774315,0.78596988264042,0.03356564663595275,1.5865707707154517,2.7925707705448906,0.0629517792579329,0.8728173848033447,1
38730.12729716449,517613,0.0377863688169608,19631,1.8890003378154168,90.41121930912816,41.69215267963797,7,3,0,1,1,2.273821238496069,-0.8815275756834039,-0.1723494239182473,2.2738212384960708,-0.8815275756834043,36.623604,-3.4821293,-0.42071525433704265,-0.41246755228022447,-0.08440865275534858,-2.3456281676390827,1.0469701422355215,0.002799023446958453,0
7839.006877630198,48147,0.0215154994598793,970,8.555393634023257,477.8063771757076,30.212965527040307,2,2,2,0,3,-3.191261766876235,0.1198312378794299,0.0133668473696952,-3.1912617668762366,0.1198312378794299,-22.953724,4.963788,0.7858374923000946,0.057574964275280555,1.1224603853999608,3.1296234983703655,0.02130459483131381,0.9129052242014914,1
29847.397206321384,246447,0.0291268410449087,8107,3.9434785811069,166.70169896340198,44.08962453979692,6,1,3,3,2,0.1177415392711521,-0.7928561854490334,-0.9779152447559444,0.1177415392711517,-0.7928561854490337,-2.8722272,-38.551826,-0.072334139513495,-0.28992188714723677,0.7046601240708066,-0.3568619842903879,0.15785308283590688,0.03999230134721674,3
10685.2926923045,22414,0.0193621013505867,429,23.783854962305057,415.1543723555456,11.32652254654382,2,2,2,0,3,-4.068963497225772,-0.8820800786669547,1.324094137971792,-4.068963497225775,-0.8820800786669548,-40.391285,-2.8184848,0.5963552304925362,0.05163806728803605,3.3132365956912713,3.1665380557301854,0.03459851955305272,0.8915077366858084,1
10992.656448997826,61865,0.0159282238588993,926,12.390334395669072,480.5810735454919,32.55261706030422,4,2,2,0,3,-3.216062673148085,-0.4569269241444746,-0.0476346741539493,-3.2160626731480875,-0.4569269241444746,-30.29099,12.978475,0.75259632631352,0.025018186831386704,1.354720329429195,3.0326171097509644,0.06514377487453464,0.8995069699853633,1
24739.31024539609,256580,0.0222895089926083,6418,4.674953370059991,169.2168772211519,44.48304132243079,6,1,3,3,2,-0.4351080166037441,-1.039895312500117,-1.1271500499098257,-0.4351080166037445,-1.0398953125001171,0.6073956,-33.333046,0.07155505442229096,-0.2826207643699533,1.2554286122931597,0.06150843307950882,0.12081486415004039,0.11158536516420499,3
9461.2405219785,45677,0.0216220660905346,951,9.61872057712612,411.26973739950233,19.956102445848583,2,2,2,0,3,-3.1064331994823435,-0.3820699162900969,0.1466293642161691,-3.1064331994823458,-0.3820699162900969,-23.629028,0.78141576,0.7779086241189898,0.03224115734920955,1.7395546855202715,2.756277243495417,0.0758430694451844,0.8799553519309229,1
29086.766770500028,251996,0.0280589957672818,7701,4.605491786408258,163.81703766255478,43.517509215573234,6,1,3,3,2,0.0074361030297087,-0.8672405721383007,-0.9535576359299628,0.0074361030297082,-0.8672405721383011,-2.8358214,-37.884247,-0.04472220941467603,-0.29924762622450257,0.8000332519049187,-0.2845739759420818,0.1553756883917937,0.05231696629548027,3
34979.00609879528,553600,0.03997942316546,22293,1.5450862696130152,101.06598036896284,29.09373817359028,7,3,0,1,1,2.3743493365411026,-1.1858050431550602,0.349717250780328,2.3743493365411044,-1.1858050431550609,35.049377,-3.7589157,-0.43303249943109645,-0.48467602464335685,0.11188762890731825,-2.739145495579203,1.117028184726217,0.00848253988573452,0
12583.40047566762,92432,0.0179712369214923,1653,8.447716831332542,439.1844364399232,32.474314797340114,1,2,2,0,3,-3.08576677861824,0.2749375143126455,-0.0319846959171163,-3.0857667786182432,0.274937514312646,-19.276497,2.2192404,0.741491807853235,0.06002229198376241,0.8576365812229423,3.1305795806446506,0.016251243115952264,0.8794793784354024,1
37320.72252821465,592502,0.0430621671107238,26278,1.3410788019690405,183.24484426736527,24.69480087211493,8,3,0,1,1,2.81035676671772,-1.1697413427480332,0.8423079726148204,2.810356766717722,-1.169741342748034,29.656082,5.1325517,-0.3946563301420895,-0.43862000031901804,-0.37414063304867107,-3.3330835405032655,1.1642038779102144,0.018681976121910106,0
36661.65741022542,435352,0.0430932203142848,16845,1.75149220565902,326.4448198084113,77.14784506084595,3,0,1,2,0,1.2498907473498728,1.962346664031931,-0.1306934151438782,1.2498907473498737,1.962346664031932,5.9285088,32.827995,-0.3690842256797475,0.6564011746768285,-2.3050913478776356,-0.32937463597474964,0.03538877154954233,0.0,2
27517.556281277484,191669,0.0257815635177924,5402,5.952116941487565,178.68188969195384,32.79720597253486,7,1,3,3,2,-0.3866987975613488,-1.4987967557233868,-0.9506471389100962,-0.3866987975613495,-1.4987967557233877,-2.1836524,-28.079254,0.05873021885422516,-0.33627444094279413,1.6947309311593914,-0.2576525477555177,0.16721065010426026,0.10119641213381769,3
35294.23404354902,333229,0.0247771967440966,9145,4.580259105159045,145.8752689165701,49.27123955265857,6,1,1,3,2,0.3925278210681757,-0.7535886476105491,-1.0167737420719,0.3925278210681756,-0.7535886476105493,-3.9403625,-42.295376,-0.1168068034757033,-0.2699842381129477,0.6248328908901918,-0.6566957723645165,0.3126305896091765,0.0,3
42272.27225186092,532623,0.0413070160416762,19157,1.916339614760128,375.8258094482865,71.09209177390252,3,0,0,2,0,1.5516248761951807,1.9702786842078364,0.326912347399724,1.5516248761951816,1.9702786842078372,13.112455,31.53368,-0.3718431234335324,0.6139524669859521,-2.4973525633575466,-0.7590823481622571,0.16406794151124615,0.0,2
8842.991801204811,62205,0.0236564688901075,1378,6.897406198585532,491.1131781270476,26.85636938535557,3,2,2,0,3,-2.833601997966868,-0.0797908150915065,-0.0257679962605267,-2.8336019979668694,-0.0797908150915068,-21.278566,10.699568,0.7188391648719982,0.03842925991634275,2.245766716460165,2.187516265696419,0.09095709126172329,0.8809943246195011,1
39073.98475421476,359912,0.0457057478141643,14115,2.254295473465495,335.34236749036586,90.5024912142397,2,0,1,2,0,1.0270465240865605,2.7006673039128417,-0.4628337555330727,1.0270465240865605,2.700667303912843,-0.29186133,41.040775,-0.286822360845532,0.7015054405436838,-3.028551554326816,0.4048981924916437,0.0,0.006189390604610337,2
35611.99075985242,559254,0.0382165900098223,21698,1.7741816185568486,164.86837330632684,24.264807248451792,8,3,0,1,1,2.284999792139017,-1.4200644512510023,0.4501945338736981,2.28499979213902,-1.4200644512510032,33.437664,-14.802405,-0.3996224367090821,-0.49076729024905497,0.4520903614788951,-2.842139943385527,1.1372149560590954,0.02076466451385031,0
39171.56724725762,381003,0.042924634720814,14095,2.1094914378413234,336.02849942702403,89.21622836818517,2,0,1,2,0,0.9640757841179862,2.5926819769497853,-0.4782513082392704,0.9640757841179868,2.592681976949786,-0.13610749,40.79325,-0.2967888640629962,0.709886360677373,-2.9225074326236955,0.12169394205277533,0.0,0.002627437758691458,2
30027.09100601932,199003,0.0282111849975324,6200,5.672025716630846,158.55743182573428,40.89451570368216,6,1,3,3,2,-0.1954646944338291,-0.9744131422970472,-0.991554337956053,-0.1954646944338297,-0.9744131422970478,-3.050495,-34.271156,0.006952096984161812,-0.30054950862507035,1.0055147296844882,-0.12687335992604806,0.1414409968410105,0.0765406800339931,3
11635.246084282877,56056,0.0169809023439569,912,12.246098810548144,452.1153852375289,24.315966484881933,2,2,2,0,3,-3.407249533409917,-0.2692416334518904,0.2519895073652136,-3.407249533409919,-0.26924163345189,-26.854263,2.244782,0.8230012271185186,0.04761045386255518,1.8350165489248207,3.01227190426693,0.03836662359320817,0.9197689660013382,1
38404.04641813764,358762,0.0418456688784416,13984,2.395067812509573,380.0272386320004,75.57281908540281,3,0,1,2,0,0.8162737741775434,2.034686035537427,-0.234032553913866,0.8162737741775441,2.0346860355374274,1.0372047,30.883583,-0.330672177365251,0.6790762669588757,-2.180815488465442,0.1767446555170986,0.0,0.002269334097096251,2
37085.648415127616,642390,0.0416247785363246,29005,1.3177331423877685,129.25764997263946,30.220046926917,8,3,0,1,1,3.109879221138223,-1.1987966133615109,0.791463396057208,3.1098792211382253,-1.1987966133615116,30.335686,3.4598176,-0.3777612107642165,-0.42809469812063505,0.06399453985964185,-3.620112452885119,1.194910605034158,0.0,0
36560.37585888946,402532,0.0415132846700323,14877,2.238829084354353,370.8289248024996,70.77013389037242,2,0,1,2,0,0.7424998897420118,2.0860177787096466,0.0473680611881954,0.7424998897420124,2.0860177787096474,5.8658643,40.664715,-0.3176240290826308,0.6780025618234786,-2.219972227475099,0.22506076779389864,0.0,0.029609020252173112,2
39345.92558159548,589083,0.0368786592478766,23006,1.6204869678910914,182.22162046604728,18.482191887417795,6,3,0,1,1,2.1614698478048653,-1.0408484842551118,0.8573069373676656,2.161469847804867,-1.040848484255113,25.365303,-10.282627,-0.4095664192729412,-0.42970224434745596,-0.09752760261358238,-2.652878504185207,1.0713844480760601,0.046504821598702756,0
38066.9082582823,338511,0.0420192467501603,12089,2.608632229176969,356.8909679235503,66.29990887276051,3,0,1,2,0,0.6755875316917336,1.6782368324182817,-0.2025959383642883,0.6755875316917339,1.678236832418282,-0.7715248,29.80261,-0.31157582855709964,0.5827418500046916,-1.7841292756325817,0.17848986222982183,0.0,0.0031947893665518353,2
43073.13955799582,755924,0.0464459023851313,35633,1.2791478869801562,127.67658201136877,21.08831311989755,7,3,0,1,1,3.8878825090401934,-0.9893321353753166,1.6774087479984274,3.887882509040198,-0.9893321353753172,22.147533,2.6839204,-0.2594991197928482,-0.30394680692133724,-0.394343260055497,-4.485574944653657,1.2312574448752527,0.0,0
