,google_spend,meta_spend,tiktok_spend,linkedin_spend,email_spend,ctr,cpc,impressions,revenue,total_spend,google_share,meta_share
40,6979.8735073941625,22985.255720268222,18439.112602655005,8019.8935012362745,1088.9160801690382,0.07718153570956712,3.986527779494203,1456251,288094.793139318,57513.05141172271,0.12136155769977937,0.3996528641076973
41,25263.66859545224,17955.650582325812,2815.409155424267,302.9238462649936,3785.029946248719,0.05238169362965424,1.1225314810894609,2194637,300773.046899626,50122.68212571603,0.5040366461652381,0.3582340333921088
42,2685.0375346457013,6164.689389522164,4497.9361146081455,2378.9700875706344,3575.951858518457,0.04688435571131028,4.341259131257013,3934819,157936.7680647935,19302.584984865105,0.139102484809729,0.3193711823756151
43,45556.69970186032,20167.226730829134,11162.683162564299,9625.297619621997,1517.4312992499424,0.011238434618480382,2.9562537763167533,3600025,441330.30006183934,88029.33851412569,0.5175172331273401,0.2290966519939598
44,13680.219098400828,18889.697195817258,15281.860004259632,10754.653515958156,403.92188922863727,0.015046934840512597,3.017217443555867,477707,281207.9925981458,59010.351703664506,0.23182744558276028,0.32010819543453456
45,33463.59193334512,18272.84052848936,12387.026118725978,8739.014051767492,4304.582553902224,0.02092734983461802,5.2670674740887735,1962992,402431.4305707097,77167.05518623017,0.43365127582730956,0.2367958772612331
46,16273.842728381136,14948.683105653103,4642.678256003123,2149.65054413416,1637.1184265425227,0.013833195183273965,1.7232350461371513,1637741,294014.93540764455,39651.973060714045,0.4104169722768414,0.3769972072452505
47,26483.33303771273,16095.36981768363,18.860850549806685,6681.081428667522,1058.9957331484995,0.03806042671634485,6.249150277547983,3577331,307421.7709879179,50337.64086776219,0.5261139096145742,0.31974819519187303
48,27788.803687820702,10366.05454998407,15143.011606148784,5326.4214954478475,2628.7029295687876,0.03358149815972106,4.86523189833976,2006985,354259.2193782949,61252.99426897019,0.4536725758384366,0.1692334337888091
49,10057.868320750826,15819.724432947944,19704.146518221874,7434.920160526325,4560.113276483992,0.05461479105078751,7.362084716356332,4164862,314523.6916555319,57576.772708930956,0.17468621194863726,0.2747587905442655
50,48509.64676046337,6327.899217515108,16198.262406121808,13054.935518311415,313.3782314325392,0.047496557555338194,3.2363049032564253,2470856,386562.2059906525,84404.12213384424,0.5747307777638984,0.07497144757314828
51,38981.508344694616,24252.644722131114,9204.132363132307,11637.921579879778,3852.4400313513497,0.051717953157150186,7.870362440503442,382626,423435.2992777462,87928.64704118916,0.4433311515237369,0.27582187987915063
52,47035.44813664527,5980.4201636118805,18075.345227982132,1259.8425208373842,2905.1188168996737,0.043038404205635795,4.818707350355174,3410421,391111.7494636709,75256.17486597634,0.6250045025595662,0.07946750116202964
53,44846.540170954795,3006.5055517392593,8196.953462367,13354.637966618464,2184.700671103903,0.029441600398798,7.8005146714065035,2764205,404261.9007399406,71589.33782278342,0.6264416117658559,0.04199655483867926
54,30297.098961743173,13369.257777536142,10498.68168486935,7076.507267247354,3745.9941761147943,0.07669777204625339,0.702954905353365,4128879,313517.5370825945,64987.539867510815,0.4661985824284077,0.205720324308196
55,46171.83751613273,19920.069465428824,9542.595347913664,11157.932173289977,4832.539679763999,0.016048641183209728,5.95982241809291,2273121,402424.00561891467,91624.97418252919,0.5039219702714706,0.21740873209683403
56,5336.132600544055,13412.64633553947,8952.4774533105,2100.588468965282,1223.110434697186,0.0757223699625715,6.624661432195522,914372,197055.88883374102,31024.95529305649,0.17199485221299587,0.43231799075440647
57,10603.160258538115,8664.246892563604,15503.815385878115,10060.79288560572,803.8720888533861,0.03178666328053143,0.8987996500736568,4868051,270188.81397807715,45635.88751143894,0.23234258906174143,0.18985599634480327
58,3216.1371566163652,16966.049924768,10535.37814538984,3544.890264141869,4573.120551591215,0.045886301175710825,4.842272480121843,212811,220824.86731828627,38835.57604250729,0.0828141998742637,0.4368687593612078
59,16941.18620739995,10736.568894659898,6334.3424405043215,6575.713457113973,3377.870079540788,0.01761896259792823,6.514567201920863,2767692,273255.766198435,43965.68107921893,0.38532750526199555,0.24420340208796873
60,20045.18719478462,28019.596858735677,5163.163353169566,252.94305123156613,2246.131505653633,0.01496517478597065,4.707790439173046,1613206,298628.8394927026,55727.02196357507,0.35970318327591205,0.502800901096961
61,14296.1025569209,27718.031618305376,754.9463393486677,2274.1595689571404,2908.971894294987,0.0400681814103022,0.9786019280409998,1177787,333962.3282288476,47952.211977827064,0.2981322856082503,0.5780344738032543
62,41608.137948444535,15319.968689176816,11663.90323766092,1381.2073968542966,3753.508135363596,0.06191881634657748,5.700854306737336,2556614,374375.7126305138,73726.72540750015,0.5643562455604705,0.20779396622460503
63,18480.913007985873,10172.577823538626,4599.228308020684,3596.162594073877,3887.8563036580144,0.02885553442839843,0.9544768600498148,4040794,285123.5573380798,40736.73803727707,0.45366698214949114,0.24971508062893938
64,14765.790974681657,22245.406211720852,2962.678440327662,1500.271350364834,4607.481486012926,0.04936435222547241,6.631016712623289,4690742,267299.432983262,46081.62846310793,0.32042684833724716,0.48273915123312316
65,27592.108074754175,1583.0318327504658,13076.599276553554,10378.650399293429,2191.529665588551,0.029505523836597283,0.822756374800208,848908,303178.9691695067,54821.919248940176,0.5033043069773152,0.02887589224233643
66,7905.28702376337,14505.685678287711,13624.185156430976,435.5985331382906,1537.7134590950357,0.03720291426251286,1.530480357577781,4065929,236681.16210235312,38008.46985071538,0.20798751054206355,0.38164350565179855
67,40307.65205694795,10421.54013097484,15043.09784515332,9266.10750937497,3234.3549072702253,0.07345124229316773,2.5633069289245136,3074762,387298.6387659565,78272.7524497213,0.5149640302075702,0.13314390774323595
68,4652.9815403087705,27655.808610525364,10071.537926771829,2110.6174623836137,2137.066706469699,0.06990877378464437,5.250235941956,1217465,244892.04619634827,46628.01224645927,0.09978940375400835,0.5931157533447167
69,49357.459893425344,854.0893045441351,17881.092104077732,14177.421857668454,3013.5324243499917,0.046121228039234095,7.8226932472347945,1245160,416757.7973252542,85283.59558406565,0.5787450629326805,0.010014696246035302
70,38839.99369553621,16808.0388336913,18726.855067964556,13996.411096647815,2157.930412434156,0.026667393923045513,1.383671394649508,2928396,470599.8908939226,90529.22910627404,0.4290326348625059,0.18566422137495517
71,10737.068395174449,22349.575641465468,16147.418795849788,3382.546537814439,849.679354723055,0.0235228738913116,1.570307519104388,2407709,314640.23690968705,53466.288725027196,0.20081940697986958,0.4180124742977305
72,1270.5837390565175,14808.030631959216,12711.869640163744,9216.319473345442,2400.191083128896,0.07678611471249999,3.266527975257352,229546,211728.52990283226,40406.99456765382,0.03144464844890077,0.3664719633420394
73,40957.609994286875,3019.389389800289,6074.419071823773,420.0797920868765,3485.4973275110606,0.024190161755748125,6.771643533164902,3306783,279683.42124952225,53956.995575508874,0.7590787729641042,0.05595918300482231
74,35636.00984853324,29187.611005823117,19658.898432404425,13976.828145767611,4016.490657571484,0.06657178176387775,4.004232145631106,3080682,509403.3339754111,102475.83809009987,0.34775036255083835,0.2848243210283431
75,36721.351234008376,15781.307725594888,5482.723343838767,7844.809622875645,2517.2987563030797,0.03582791466748761,2.9120795019186625,3572369,372307.10519335844,68347.49068262076,0.5372743149346637,0.2308981290750989
76,38792.24698761134,18618.494207410837,4053.138439808621,648.3472712666849,909.6656620309645,0.07899618932907669,4.70902874156646,2160294,340806.7541490618,63021.892568128445,0.6155360527403366,0.29542899219162166
77,4628.187934970428,7479.988589871466,8843.082275731655,5137.4998951220605,2131.9697772822146,0.035770901825395156,2.4539239808431255,2981149,207925.84618424083,28220.728472977822,0.16399959127214075,0.2650529945402995
78,18564.82069866936,14763.193510650712,1136.811414247769,1152.741927918513,3952.8402513243213,0.03460616374375083,3.5086993043564068,4120578,244857.74176061136,39570.407802810674,0.46915919570964604,0.3730867163214347
79,6677.583916731356,13159.910012770495,19569.889293435815,5894.166590600398,2123.0104260236567,0.05462245402143362,2.994538619240314,2713166,306168.3820283401,47424.560239561724,0.14080434026167085,0.2774914505541889
80,43292.06786790408,2709.4273390585204,11768.671128328497,10048.895132419846,3513.0008886606893,0.07730617646387734,6.5310576681098444,4646633,427792.8286553164,71332.06235637164,0.606908961241285,0.03798330301348009
81,31541.60821455034,3631.730429650283,11139.041833283505,7048.348620621594,2585.34704022264,0.0783346724057503,7.431917948285006,2559767,299413.88453770283,55946.07613832836,0.5637858879783233,0.06491483729208676
82,17214.00321777981,25205.439328753848,13115.925597994397,5755.832620791817,1281.993313036044,0.05950443025268897,6.196791441176839,3122218,342738.73866845353,62573.19407835591,0.27510187822958104,0.4028152901574896
83,4114.359164015158,7574.688590094413,9940.472955544134,1787.355683106972,4001.137489313064,0.06282244559454475,3.793126820224876,905598,165546.05619202877,27418.01388207374,0.15006043770023694,0.27626685954254493
84,16238.133764067448,6251.269009209601,641.2703418908317,3674.0856854048448,512.6459249463664,0.049438152318111946,4.282512331224979,2518327,199247.72194509444,27317.40472551909,0.5944244677422917,0.22883832018529401
85,16933.982779310605,15394.887811879107,12246.225776807934,1502.1493160752668,2671.962385500238,0.06290430173926323,1.4380527044707676,522923,286483.7401630718,48749.20806957315,0.3473693922400344,0.3157977005474236
86,36750.70273856514,23178.04037519413,14323.477539128613,12112.480974849912,1123.5660677926842,0.07018457584793476,6.101485333509033,474506,404460.83936766785,87488.26769553046,0.4200643549882818,0.26492741239152723
87,32240.316096405444,2327.4222980801437,8334.981212481063,2028.5974197708383,428.6215798527407,0.044026671223651635,4.97356759546283,4722252,251499.09114757268,45359.938606590236,0.7107663080417249,0.05131008483644636
88,44473.42438624,17515.833629328547,15145.911441423857,8930.600498233403,2564.3762917079193,0.05339035839810722,7.268299971030773,3157941,430975.168506955,88630.14624693373,0.5017866523917489,0.1976283958792918
89,24138.531332935516,4016.7080637969143,4540.025986768413,5141.106203832688,2547.854564081126,0.04761216866631335,2.004583576813649,2248079,238211.74465195197,40384.22615141466,0.5977217748937834,0.09946230116523377
90,6860.118050976784,1575.6009993557445,4425.531821323681,3389.6757698277524,3563.8144182110323,0.04937294294700741,6.197945914494591,1919099,153477.99184687046,19814.741059694996,0.34621285387023776,0.0795166080954074
91,35948.99457392676,2055.946588785413,3228.3397537514793,9592.026592381557,3749.278395954334,0.07230335369117587,5.635037462893923,3963297,300067.54738677165,54574.58590479955,0.6587130983757997,0.03767223433214549
92,38278.46738222797,25107.84119214902,7439.895195783237,6855.034640654109,3666.178294595194,0.03489317811438992,2.493841503573141,3650880,417645.8188100221,81347.41670540953,0.47055541444971893,0.3086495208947351
93,28502.582680905314,3980.188267027816,16940.24070778167,6002.1820092683865,2106.8377912920996,0.024572881792043696,5.505339796556188,1391844,307982.1536505492,57532.03145627528,0.49542110645905946,0.06918212630911155
94,38777.39181777349,1831.9652501626126,16558.241242981287,8892.780073383323,3195.2799574101564,0.041939607719154046,7.432800354324871,3544233,306179.7025052818,69255.65834171086,0.5599165865472523,0.026452210462336593
95,25195.984221855146,13418.046670715912,7656.484159270076,7369.014427350011,2927.0316889554056,0.024565963333688566,7.388269907503392,2408722,327810.1056975267,56566.56116814655,0.4454218835569479,0.23720810304925885
96,26613.90863971771,25397.80742228973,11782.374719604732,4552.263128273412,2165.652604972906,0.04488802979634134,5.89719930887106,4602347,355920.7716254879,70512.00651485848,0.37743797056902006,0.3601912451170686
97,21949.509899568933,8241.047106434407,14416.326329498312,8385.919316478776,3026.3422015113665,0.0732455673749941,0.8605483440054508,627357,343655.9787948316,56019.144853491794,0.3918215809429796,0.1471112621941555
98,2245.537210460664,12940.522217014533,4824.135492560459,10042.478648260418,4741.514595860686,0.05322034643377345,7.041982529901212,1922192,161984.45707248777,34794.18816415676,0.06453770956995354,0.3719161992216049
99,6286.679922671918,1677.714710630661,3362.8217178949417,400.3973788028142,1045.1793440387492,0.06988029973121544,5.43333955253405,4374123,162860.37698036717,12772.793074039084,0.4921930455015121,0.1313506529782154
100,2540.0300986499783,13747.816166978839,19441.91986424622,6988.07593361513,4538.283269349079,0.02163336437308583,2.8282568988705084,1309722,259578.51292999432,47256.12533283925,0.05375028275720395,0.2909213582397793
101,32184.11015192524,17539.585878795442,12351.14626419237,865.2492687531566,361.932018517672,0.07306115147760238,1.9043777127927448,1795066,292174.73167033633,63302.02358218388,0.5084215058329248,0.2770778070944938
102,16403.443072740007,17341.75808568827,19628.314436673278,2796.081211021666,1611.1071432181373,0.05212510150849811,1.3715289724798783,3586999,309405.5280379539,57780.70394934135,0.28389136773275664,0.3001306128234866
103,25919.963867070437,10306.587419143772,6755.1197426445815,8407.631011169597,1511.9117181964884,0.012223185211833586,0.8767767444332073,2150931,311867.27626899973,52901.213758224876,0.48996917132247275,0.1948270500228616
104,45470.75722237856,9808.228829562499,14060.63399948263,12992.83372898371,3169.189028616438,0.05431832686995258,6.155774359630674,189105,393530.7273338071,85501.64280902383,0.5318115035981459,0.11471392253210998
105,13215.319228294873,3645.3967586296376,4452.072730824754,13242.085187827273,743.0022637087226,0.07659778693826426,2.2688224920745648,4835783,279110.87410909415,35297.876169285264,0.3743941750182208,0.10327524356271921
106,21108.76322874586,11320.550459064918,5224.003425478259,1049.160152079469,4423.5032980147935,0.015541690033275345,0.681897020324413,4733209,277450.9043430813,43125.9805633833,0.48946743825851785,0.26249954925492835
107,38022.005788609385,3435.0927317524574,10238.04242539248,6286.576294300599,4159.901901478703,0.050771929132870056,3.4795298888149198,2497622,342194.01980517904,62141.61914153362,0.6118605584127209,0.05527845555373601
108,12211.1101090895,23114.58036900552,6392.362510161424,8745.09724506827,3295.122516457861,0.07408350220088003,4.1195531044425415,314486,311392.87316426734,53758.27274978257,0.22714848309814586,0.42997252676982656
109,4772.015581610856,29005.091783571483,3352.4312768116893,2206.048568255151,2346.2277757817687,0.010678661783406219,1.7692267317509518,4739279,265055.3628024979,41681.81498603095,0.11448675119377905,0.695869212827995
110,15197.821192774632,29117.196471667852,5257.61403978652,11481.483251171576,4671.484606496184,0.05416390485260763,0.8303625212191232,4912421,367725.11277734675,65725.59956189677,0.231231381593745,0.44301150032487524
111,8899.843075446217,26019.59743157412,714.9678893172928,11163.528876558583,4170.658118130724,0.04324316042816739,1.9184411232355165,1098377,306549.90629464324,50968.59539102693,0.17461425034704886,0.5105025404752451
112,46555.18496478608,18223.368405518762,14088.472429549733,13550.11520560192,2546.6442255981,0.034289252305402744,5.593270713774308,986576,481369.96129840874,94963.78523105459,0.49024146259032897,0.1918980836871638
113,40597.89859865643,21175.53806869446,9842.333141717232,127.29018125164527,3539.179436826125,0.05392755429617633,1.116827579384048,2034076,358064.43118987174,75282.23942714589,0.5392759156420273,0.2812819893487229
114,32036.78406901075,8913.571179072214,1884.8613280905124,3250.26365983504,2877.9567656804543,0.013689146621119185,4.662777729177454,2639376,256037.5166910891,48963.43700168897,0.6543001478410443,0.1820454552396872
115,43701.568919198166,19107.727395092308,3433.879862569824,12407.800713679826,2980.9169681024964,0.06271441324011802,1.5980899093112502,2532661,435511.91781731363,81631.89385864262,0.535349198131722,0.2340718375121872
116,40379.93176805661,13941.661708476386,2050.69076225288,10058.70076240403,1721.7827402436092,0.010313563384379535,1.9676688018531454,4286982,422353.07674690767,68152.76774143352,0.5924914439462684,0.2045648646489311
117,10141.932885415756,14719.51152341951,12251.856165517529,13415.847805477362,2364.214562661994,0.03148550206546466,3.44808412450024,1551375,320522.1678993395,52893.362942492146,0.1917430150252024,0.2782865506098217
118,44735.39092600891,22854.408531067158,1884.207272249876,857.6948179539978,482.7950108697466,0.045277104637927494,1.256190020402985,3008713,402976.90256648796,70814.49655814968,0.6317264557444706,0.32273629894833955
119,27427.769853866885,8816.591490118924,15085.646660704322,8954.459485746642,1851.0085891565031,0.03639155753965862,1.7990262708665965,4079460,348002.56430744217,62135.476079593274,0.44141884128694714,0.14189303834777403
120,40564.56760303907,9882.168544988337,410.21838640782346,8535.698623405113,3509.5597252745447,0.03152331546439077,3.117143085885156,1499848,406493.35357076506,62902.21288311489,0.6448829976525037,0.1571036707937671
121,44908.47369625117,27776.932838294782,4987.515759917842,535.1162454079855,4770.7585494803125,0.06815846018276674,2.9725175412377514,66868,339692.76093414566,82978.79708935208,0.5412042024168348,0.33474735489819657
122,16582.17027362133,2158.6166981036813,17813.333517838142,7702.8311536872525,4819.014152538799,0.07543828019903362,6.1195361425679895,3873224,283127.4444103757,49075.965795789205,0.33788780321963846,0.04398521074625278
123,6392.544301856161,14826.21180319354,14370.62636244492,9142.804669648864,2823.0420587119693,0.07115988794341221,1.0608672884481827,2291569,288801.9619333394,47555.22919585545,0.1344235830623078,0.31176827562184645
124,12168.822964555142,27427.62361203192,1459.3666585137544,2869.3976130316087,3072.449033866952,0.04657019191349998,6.953380517497576,1693997,262903.3593449761,46997.659881999374,0.2589240186662131,0.5835955169022576
125,21928.28164268656,18505.70873063563,16422.522089703594,4099.943746869944,1010.0338089547407,0.07189149226354381,6.621741280545912,1256710,354511.2780609309,61966.49001885047,0.35387322464151005,0.29864058340251504
126,41082.723530202165,16619.0086892579,9860.702430804096,9605.210194466055,3507.0097296583003,0.07446030956270806,6.244937297689538,795858,400879.66292678524,80674.6545743885,0.5092395343610749,0.20600036996667695
127,43175.798579560826,7867.453287265978,16935.660543376584,7024.514213999375,446.22808410449255,0.038646687793322344,2.820292718473494,960462,349866.71019018936,75449.65470830725,0.5722464701327126,0.10427421195871618
128,1340.6543960283445,10626.626927401225,12014.795489007867,12870.204863524903,1494.9598604172782,0.02984121016538118,6.671613391555907,4271713,245016.4647208866,38347.24153637962,0.03496090832912923,0.2771158107244783
129,26026.61782630072,25635.428266238443,13636.660640657174,5135.726490137825,3374.980401698667,0.016878564406932424,1.871015602169606,4867622,392203.5116165976,73809.41362503283,0.35261921952830233,0.3473192240284112
130,21453.13915429017,16996.934887169515,19870.031207914162,3999.894875823017,1620.5196445630975,0.04353643447344604,1.4330690439127118,1524696,346327.6350729253,63940.51976975996,0.33551712171780346,0.26582415889600025
131,11883.282713065782,15684.894715825007,4646.710918480363,14772.98910517264,344.2496831608262,0.07624078443069089,0.8371725011711552,3130828,297030.02116113965,47332.12713570462,0.2510616664025167,0.33137945968190446
132,6873.402999350457,3437.601549430853,12478.911495227767,13667.03655195125,4176.165005819723,0.049263526964925974,7.544827722541819,922303,191762.673091146,40633.117601780046,0.1691576577193119,0.08460097950446853
133,17543.14339877777,972.830615426132,9206.427801147967,434.8911749846979,1620.617034959359,0.05672934712503202,2.8100817327895524,4373750,243688.31053302845,29777.91002529593,0.5891327962195839,0.032669539756138885
134,47202.57549171344,28928.71306626795,789.0390584538287,11560.929229598489,409.21560180752425,0.01790186729442933,7.3821341013342945,4945486,442620.0997635353,88890.47244784122,0.5310195141488394,0.32544222422985336
135,16836.943669017004,11621.091934961829,289.41283005730065,1655.0216073780443,466.46200606403943,0.02004637648995794,2.544601711394973,4247539,215634.67754550008,30868.932047478214,0.5454333063133122,0.3764656294907745
136,26420.74046542494,18294.785331935378,2384.5715563571734,412.2779224405643,1333.6181140648928,0.04251312833717708,7.306744695022622,2933012,281924.9143010022,48845.993390222946,0.5408988257103056,0.3745401426434553
137,35447.92898586371,2851.5946590249073,12981.834810770963,4105.432739495233,972.2781413854786,0.07658853592886081,7.279467896345662,4858256,309291.2110856988,56359.06933654029,0.6289658328847016,0.050596908227795764
138,18817.850516585404,20651.871428829872,11343.261758267845,4040.1881859165646,3894.070577122739,0.035254924911407026,7.427570337580347,3151118,287204.3002622154,58747.242466722426,0.320318873302774,0.35153771584305754
139,48617.32205332707,28010.71790682585,11068.591223274549,12289.78143520447,1676.2518286684688,0.07142388289222736,4.221150794631454,4223100,456760.27191313816,101662.6644473004,0.4782219934686955,0.275526104485939
140,48159.91745216345,17482.12496342388,637.1352505652017,10660.008689142527,4043.0093466951794,0.018420201539799806,6.99459715099169,4712231,405250.6264167541,80982.19570199025,0.5946976003143843,0.2158761541580952
